,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_n_epochs,param_lr_all,param_reg_all
80,0.7180827977754572,0.7230353799891434,0.7159981063637264,0.7146873964082109,0.718192364083143,0.7179992089239362,0.002841824364926504,65,0.8835109233856201,0.00698388591885983,0.047152137756347655,0.002344823851228975,"{'n_factors': 100, 'n_epochs': 50, 'lr_all': 0.02, 'reg_all': 0.1}",100,50,0.02,0.1
81,0.7266210232768526,0.734018472148194,0.7265850012864027,0.7234677455197488,0.7256412756068449,0.7272667035676086,0.003564887047548187,101,1.2661303997039794,0.008581297007304993,0.046788501739501956,0.0016282602044466437,"{'n_factors': 500, 'n_epochs': 5, 'lr_all': 0.001, 'reg_all': 0.005}",500,5,0.001,0.005
82,0.7266831010298613,0.7340765607156443,0.7265055054041984,0.7236154079064749,0.7255121551838827,0.7272785460480123,0.003569422019230432,102,1.2603179931640625,0.0047242982703359394,0.04543790817260742,0.0004270338218730699,"{'n_factors': 500, 'n_epochs': 5, 'lr_all': 0.001, 'reg_all': 0.02}",500,5,0.001,0.02
83,0.7266316605333566,0.7344582732321232,0.7268015263436196,0.7239018855224953,0.726041911895541,0.7275670515054273,0.003597482854512677,105,1.260246181488037,0.00157154061422331,0.04593105316162109,0.0007631054548628467,"{'n_factors': 500, 'n_epochs': 5, 'lr_all': 0.001, 'reg_all': 0.1}",500,5,0.001,0.1
84,0.7178988257211987,0.7247618629945246,0.7176585297995258,0.7149360844233881,0.7167230232224154,0.7183956652322105,0.0033491826692618174,70,1.2652889728546142,0.008493536030824134,0.04797043800354004,0.0034678214833964265,"{'n_factors': 500, 'n_epochs': 5, 'lr_all': 0.005, 'reg_all': 0.005}",500,5,0.005,0.005
85,0.7181413273593961,0.7243689387750069,0.717371189238358,0.7151873020048257,0.7169295872505356,0.7183996689256245,0.0031380610169969916,71,1.261869239807129,0.003813364673553164,0.0457301139831543,0.0007224306883661628,"{'n_factors': 500, 'n_epochs': 5, 'lr_all': 0.005, 'reg_all': 0.02}",500,5,0.005,0.02
86,0.7180415316477863,0.7253693522763441,0.7179149488130876,0.7153381373875669,0.7171361026881563,0.7187600145625882,0.0034426743096369265,78,1.2581780910491944,0.0035029557400624418,0.045520448684692384,0.00041966233763896904,"{'n_factors': 500, 'n_epochs': 5, 'lr_all': 0.005, 'reg_all': 0.1}",500,5,0.005,0.1
87,0.7156067557244841,0.7213657261069983,0.7142590381976615,0.7122778725398408,0.714071657974669,0.7155162101087307,0.0031105973128841015,29,1.260206699371338,0.00550387056452347,0.046237516403198245,0.0018246756041791965,"{'n_factors': 500, 'n_epochs': 5, 'lr_all': 0.02, 'reg_all': 0.005}",500,5,0.02,0.005
88,0.7154392775211168,0.7216618711831242,0.7143254687095674,0.7123400857088894,0.7148265847233755,0.7157186575692147,0.003148058393618054,31,1.2589016437530518,0.0021428109966147107,0.04575028419494629,0.0007988098783698213,"{'n_factors': 500, 'n_epochs': 5, 'lr_all': 0.02, 'reg_all': 0.02}",500,5,0.02,0.02
89,0.7158935726113823,0.7212013188440921,0.714673936573557,0.7123868985025853,0.715322308427046,0.7158956069917326,0.0029080153890824875,41,1.2623640537261962,0.0027828282391481386,0.04572992324829102,0.0003993995096296978,"{'n_factors': 500, 'n_epochs': 5, 'lr_all': 0.02, 'reg_all': 0.1}",500,5,0.02,0.1
90,0.7187736222223832,0.7253134207526302,0.7181719876521989,0.715699125191558,0.7177494641114976,0.7191415239860536,0.003254400167845008,82,1.933626365661621,0.008235247709733348,0.05065913200378418,0.008275258600378758,"{'n_factors': 500, 'n_epochs': 20, 'lr_all': 0.001, 'reg_all': 0.005}",500,20,0.001,0.005
91,0.7188121486722584,0.7256242650950117,0.7182663094390922,0.7156623287983546,0.7175626483929753,0.7191855400795384,0.003390822351478275,83,1.9349148273468018,0.007481138348524729,0.057737302780151364,0.00980793184150941,"{'n_factors': 500, 'n_epochs': 20, 'lr_all': 0.001, 'reg_all': 0.02}",500,20,0.001,0.02
92,0.7189285761753887,0.7259957885444127,0.7187797603558399,0.7163773321835473,0.7179768807729577,0.7196116676064294,0.003318106006327825,85,1.9341858863830566,0.006895309651993094,0.0655972957611084,0.0021056352141901108,"{'n_factors': 500, 'n_epochs': 20, 'lr_all': 0.001, 'reg_all': 0.1}",500,20,0.001,0.1
93,0.7154665229524014,0.7214326944711709,0.7141530279671667,0.712397566879984,0.7152526629954645,0.7157404950532376,0.003046617651200702,33,1.939880895614624,0.006695722089352149,0.06540169715881347,0.002044739837913226,"{'n_factors': 500, 'n_epochs': 20, 'lr_all': 0.005, 'reg_all': 0.005}",500,20,0.005,0.005
94,0.7146036919385199,0.7213114049480007,0.7148155953032591,0.7125117651835184,0.7146591130412243,0.7155803140829045,0.0029882634367120347,30,1.9394712448120117,0.01006732110552516,0.05439524650573731,0.00921105261303064,"{'n_factors': 500, 'n_epochs': 20, 'lr_all': 0.005, 'reg_all': 0.02}",500,20,0.005,0.02
95,0.7157903885271213,0.7217587633848409,0.7145359774681929,0.7124297629185571,0.7150442200514571,0.7159118224700338,0.0031295969839446654,43,1.9364933013916015,0.008106458693860058,0.04585971832275391,0.0006860497426613265,"{'n_factors': 500, 'n_epochs': 20, 'lr_all': 0.005, 'reg_all': 0.1}",500,20,0.005,0.1
96,0.7146099081397661,0.7203971694310565,0.7138923086002672,0.7119311647113808,0.7146066031515467,0.7150874308068035,0.0028299427606631507,21,1.9398311138153077,0.007449594692765319,0.04583120346069336,0.0008525133903059151,"{'n_factors': 500, 'n_epochs': 20, 'lr_all': 0.02, 'reg_all': 0.005}",500,20,0.02,0.005
97,0.7149167780283159,0.7210197278709015,0.7136591213709134,0.7121493748926051,0.7146135400227661,0.7152717084371003,0.0030314449517408974,27,1.94228253364563,0.005995377009346359,0.046206426620483396,0.001633056507392262,"{'n_factors': 500, 'n_epochs': 20, 'lr_all': 0.02, 'reg_all': 0.02}",500,20,0.02,0.02
98,0.7155236535775964,0.7215853024452046,0.7143968852347007,0.7122860512199615,0.714971365228054,0.7157526515411033,0.003115704896278822,37,1.935810422897339,0.005480320788995682,0.04599108695983887,0.00031281828125970387,"{'n_factors': 500, 'n_epochs': 20, 'lr_all': 0.02, 'reg_all': 0.1}",500,20,0.02,0.1
99,0.7163184912521048,0.7231557473565758,0.7157732737329663,0.7132943449738838,0.7154772911258098,0.716803829688268,0.0033382823295153336,56,3.3018991470336916,0.015522549760623278,0.047073984146118165,0.0010435843655059922,"{'n_factors': 500, 'n_epochs': 50, 'lr_all': 0.001, 'reg_all': 0.005}",500,50,0.001,0.005
100,0.7163749070539984,0.7227419198978291,0.7152612863680469,0.7137693298808043,0.7157607685794775,0.7167816423560311,0.003102193869745812,55,3.346889543533325,0.04299634865974462,0.04616594314575195,0.0015779919202488493,"{'n_factors': 500, 'n_epochs': 50, 'lr_all': 0.001, 'reg_all': 0.02}",500,50,0.001,0.02
101,0.71636499113147,0.723482031890419,0.715701286755988,0.713715681557131,0.715795393691681,0.7170118770053377,0.0033568958416258753,57,3.307302713394165,0.012223700551633656,0.04592232704162598,0.0011068941379106148,"{'n_factors': 500, 'n_epochs': 50, 'lr_all': 0.001, 'reg_all': 0.1}",500,50,0.001,0.1
102,0.7149365856361846,0.7206255134533682,0.7139533554843648,0.7120000754697947,0.7141215660362317,0.7151274192159888,0.002913276604453737,22,3.3052627563476564,0.014720550015360172,0.0458223819732666,0.000622878528587855,"{'n_factors': 500, 'n_epochs': 50, 'lr_all': 0.005, 'reg_all': 0.005}",500,50,0.005,0.005
103,0.7149106199185512,0.7204668054364807,0.7138377959235362,0.711970633466081,0.7144543836062747,0.7151280476701848,0.0028508751853202822,23,3.3037764549255373,0.01409381526217429,0.04601750373840332,0.0012449568728246806,"{'n_factors': 500, 'n_epochs': 50, 'lr_all': 0.005, 'reg_all': 0.02}",500,50,0.005,0.02
104,0.7152057824342468,0.7210103982195525,0.7137943681169675,0.7118161345507937,0.7145980043131305,0.7152849375269382,0.0030826428325335235,28,3.306907606124878,0.015302704444824764,0.04574112892150879,0.0009324728011373144,"{'n_factors': 500, 'n_epochs': 50, 'lr_all': 0.005, 'reg_all': 0.1}",500,50,0.005,0.1
105,0.714792055725965,0.7208376698674712,0.7138134497660409,0.7118325232766993,0.7146119559365299,0.7151775309145413,0.0030184576399264053,25,3.3034050941467283,0.014634466578718837,0.046475791931152345,0.0008362206057098202,"{'n_factors': 500, 'n_epochs': 50, 'lr_all': 0.02, 'reg_all': 0.005}",500,50,0.02,0.005
106,0.714903230714783,0.7207642029799649,0.713832671206612,0.7117040438837038,0.7149981300426335,0.7152404557655394,0.0030057375847553853,26,3.3056416511535645,0.012367777325706786,0.046095848083496094,0.000765651294053902,"{'n_factors': 500, 'n_epochs': 50, 'lr_all': 0.02, 'reg_all': 0.02}",500,50,0.02,0.02
107,0.7155846917925358,0.7215577683196125,0.7141660901863072,0.712462070147933,0.7151077286051918,0.715775669810316,0.0030817517913211715,38,3.295236349105835,0.019876859690302583,0.0458427906036377,0.0008925929857399509,"{'n_factors': 500, 'n_epochs': 50, 'lr_all': 0.02, 'reg_all': 0.1}",500,50,0.02,0.1
